iD,quality,length,country,url,birdName
367368,B,31,Ukraine,www.xeno-canto.org/367368/download,Phylloscopus collybita
367366,B,98,Ukraine,www.xeno-canto.org/367366/download,Phylloscopus collybita
367365,B,12,Ukraine,www.xeno-canto.org/367365/download,Phylloscopus collybita
367335,B,82,Denmark,www.xeno-canto.org/367335/download,Phylloscopus collybita
367230,B,149,Poland,www.xeno-canto.org/367230/download,Phylloscopus collybita
366423,B,200,Germany,www.xeno-canto.org/366423/download,Phylloscopus collybita
366347,B,62,United Kingdom,www.xeno-canto.org/366347/download,Phylloscopus collybita
366160,B,35,Germany,www.xeno-canto.org/366160/download,Phylloscopus collybita
365861,B,7,Hungary,www.xeno-canto.org/365861/download,Phylloscopus collybita
365789,B,98,Denmark,www.xeno-canto.org/365789/download,Phylloscopus collybita
365561,B,183,Germany,www.xeno-canto.org/365561/download,Phylloscopus collybita
365057,B,57,United Kingdom,www.xeno-canto.org/365057/download,Phylloscopus collybita
364471,B,64,Netherlands,www.xeno-canto.org/364471/download,Phylloscopus collybita
364069,B,95,Germany,www.xeno-canto.org/364069/download,Phylloscopus collybita
363879,B,118,Germany,www.xeno-canto.org/363879/download,Phylloscopus collybita
363803,B,54,Sweden,www.xeno-canto.org/363803/download,Phylloscopus collybita
363730,B,55,Poland,www.xeno-canto.org/363730/download,Phylloscopus collybita
363729,B,141,Poland,www.xeno-canto.org/363729/download,Phylloscopus collybita
363728,B,92,Poland,www.xeno-canto.org/363728/download,Phylloscopus collybita
363698,B,125,Germany,www.xeno-canto.org/363698/download,Phylloscopus collybita
363696,B,50,Germany,www.xeno-canto.org/363696/download,Phylloscopus collybita
363693,B,52,Germany,www.xeno-canto.org/363693/download,Phylloscopus collybita
363535,B,281,Germany,www.xeno-canto.org/363535/download,Phylloscopus collybita
363413,B,182,Poland,www.xeno-canto.org/363413/download,Phylloscopus collybita
363411,B,103,Poland,www.xeno-canto.org/363411/download,Phylloscopus collybita
363410,B,108,Poland,www.xeno-canto.org/363410/download,Phylloscopus collybita
363086,B,260,Germany,www.xeno-canto.org/363086/download,Phylloscopus collybita
363001,B,57,Poland,www.xeno-canto.org/363001/download,Phylloscopus collybita
363000,B,81,Poland,www.xeno-canto.org/363000/download,Phylloscopus collybita
362865,B,58,United Kingdom,www.xeno-canto.org/362865/download,Phylloscopus collybita
362836,B,39,United Kingdom,www.xeno-canto.org/362836/download,Phylloscopus collybita
362835,B,25,United Kingdom,www.xeno-canto.org/362835/download,Phylloscopus collybita
362769,B,199,Poland,www.xeno-canto.org/362769/download,Phylloscopus collybita
362731,B,46,Germany,www.xeno-canto.org/362731/download,Phylloscopus collybita
362730,B,35,Germany,www.xeno-canto.org/362730/download,Phylloscopus collybita
362636,B,97,Germany,www.xeno-canto.org/362636/download,Phylloscopus collybita
362632,B,88,Germany,www.xeno-canto.org/362632/download,Phylloscopus collybita
362630,B,63,Germany,www.xeno-canto.org/362630/download,Phylloscopus collybita
362628,B,132,Germany,www.xeno-canto.org/362628/download,Phylloscopus collybita
362624,B,48,Germany,www.xeno-canto.org/362624/download,Phylloscopus collybita
362577,B,105,United Kingdom,www.xeno-canto.org/362577/download,Phylloscopus collybita
362572,B,110,Italy,www.xeno-canto.org/362572/download,Phylloscopus collybita
362393,B,163,Germany,www.xeno-canto.org/362393/download,Phylloscopus collybita
362392,B,94,Germany,www.xeno-canto.org/362392/download,Phylloscopus collybita
362390,B,37,Germany,www.xeno-canto.org/362390/download,Phylloscopus collybita
362388,B,83,Germany,www.xeno-canto.org/362388/download,Phylloscopus collybita
362386,B,92,Germany,www.xeno-canto.org/362386/download,Phylloscopus collybita
362007,B,50,Ireland,www.xeno-canto.org/362007/download,Phylloscopus collybita
361978,B,15,Netherlands,www.xeno-canto.org/361978/download,Phylloscopus collybita
361565,B,192,Germany,www.xeno-canto.org/361565/download,Phylloscopus collybita
361422,B,43,France,www.xeno-canto.org/361422/download,Phylloscopus collybita
360952,B,24,Hungary,www.xeno-canto.org/360952/download,Phylloscopus collybita
359429,B,500,Germany,www.xeno-canto.org/359429/download,Phylloscopus collybita
359428,B,75,Germany,www.xeno-canto.org/359428/download,Phylloscopus collybita
359427,B,76,Germany,www.xeno-canto.org/359427/download,Phylloscopus collybita
358877,B,19,Spain,www.xeno-canto.org/358877/download,Phylloscopus collybita
358632,B,28,France,www.xeno-canto.org/358632/download,Phylloscopus collybita
358602,B,10,Belgium,www.xeno-canto.org/358602/download,Phylloscopus collybita
357728,B,116,Switzerland,www.xeno-canto.org/357728/download,Phylloscopus collybita
356361,B,74,Poland,www.xeno-canto.org/356361/download,Phylloscopus collybita
356358,B,54,Poland,www.xeno-canto.org/356358/download,Phylloscopus collybita
354086,B,80,Sweden,www.xeno-canto.org/354086/download,Phylloscopus collybita
344611,B,36,Sweden,www.xeno-canto.org/344611/download,Phylloscopus collybita
340196,B,159,United Kingdom,www.xeno-canto.org/340196/download,Phylloscopus collybita
336775,B,199,Poland,www.xeno-canto.org/336775/download,Phylloscopus collybita
336774,B,110,Poland,www.xeno-canto.org/336774/download,Phylloscopus collybita
335845,B,106,Germany,www.xeno-canto.org/335845/download,Phylloscopus collybita
334961,B,99,Germany,www.xeno-canto.org/334961/download,Phylloscopus collybita
333338,B,64,Germany,www.xeno-canto.org/333338/download,Phylloscopus collybita
333296,B,64,Germany,www.xeno-canto.org/333296/download,Phylloscopus collybita
333268,B,213,France,www.xeno-canto.org/333268/download,Phylloscopus collybita
333223,B,32,France,www.xeno-canto.org/333223/download,Phylloscopus collybita
333139,B,29,France,www.xeno-canto.org/333139/download,Phylloscopus collybita
333138,B,11,France,www.xeno-canto.org/333138/download,Phylloscopus collybita
331873,B,42,France,www.xeno-canto.org/331873/download,Phylloscopus collybita
331872,B,46,France,www.xeno-canto.org/331872/download,Phylloscopus collybita
330643,B,215,France,www.xeno-canto.org/330643/download,Phylloscopus collybita
330347,B,135,Russian Federation,www.xeno-canto.org/330347/download,Phylloscopus collybita
328074,B,194,France,www.xeno-canto.org/328074/download,Phylloscopus collybita
328072,B,106,France,www.xeno-canto.org/328072/download,Phylloscopus collybita
326563,B,6,France,www.xeno-canto.org/326563/download,Phylloscopus collybita
324684,B,36,France,www.xeno-canto.org/324684/download,Phylloscopus collybita
324523,B,47,Russian Federation,www.xeno-canto.org/324523/download,Phylloscopus collybita
324246,B,57,United Kingdom,www.xeno-canto.org/324246/download,Phylloscopus collybita
324089,B,34,Russian Federation,www.xeno-canto.org/324089/download,Phylloscopus collybita
324041,B,29,United Kingdom,www.xeno-canto.org/324041/download,Phylloscopus collybita
322539,B,105,Netherlands,www.xeno-canto.org/322539/download,Phylloscopus collybita
318048,B,194,Poland,www.xeno-canto.org/318048/download,Phylloscopus collybita
317874,B,34,Spain,www.xeno-canto.org/317874/download,Phylloscopus collybita
317871,B,39,Spain,www.xeno-canto.org/317871/download,Phylloscopus collybita
317869,B,33,Spain,www.xeno-canto.org/317869/download,Phylloscopus collybita
317866,B,72,Spain,www.xeno-canto.org/317866/download,Phylloscopus collybita
317458,B,28,Russian Federation,www.xeno-canto.org/317458/download,Phylloscopus collybita
317457,B,10,Russian Federation,www.xeno-canto.org/317457/download,Phylloscopus collybita
317455,B,10,Russian Federation,www.xeno-canto.org/317455/download,Phylloscopus collybita
317454,B,31,Russian Federation,www.xeno-canto.org/317454/download,Phylloscopus collybita
317439,B,10,Russian Federation,www.xeno-canto.org/317439/download,Phylloscopus collybita
317356,B,10,Russian Federation,www.xeno-canto.org/317356/download,Phylloscopus collybita
317355,B,30,Russian Federation,www.xeno-canto.org/317355/download,Phylloscopus collybita
317354,B,59,Russian Federation,www.xeno-canto.org/317354/download,Phylloscopus collybita
316897,B,39,Russian Federation,www.xeno-canto.org/316897/download,Phylloscopus collybita
316896,B,30,Russian Federation,www.xeno-canto.org/316896/download,Phylloscopus collybita
316895,B,10,Russian Federation,www.xeno-canto.org/316895/download,Phylloscopus collybita
316639,B,95,Poland,www.xeno-canto.org/316639/download,Phylloscopus collybita
315681,B,22,Ukraine,www.xeno-canto.org/315681/download,Phylloscopus collybita
314252,B,55,Italy,www.xeno-canto.org/314252/download,Phylloscopus collybita
314153,B,59,Italy,www.xeno-canto.org/314153/download,Phylloscopus collybita
314052,B,10,Russian Federation,www.xeno-canto.org/314052/download,Phylloscopus collybita
314051,B,10,Russian Federation,www.xeno-canto.org/314051/download,Phylloscopus collybita
313928,B,63,Poland,www.xeno-canto.org/313928/download,Phylloscopus collybita
313927,B,94,Poland,www.xeno-canto.org/313927/download,Phylloscopus collybita
312697,B,45,France,www.xeno-canto.org/312697/download,Phylloscopus collybita
312641,B,13,France,www.xeno-canto.org/312641/download,Phylloscopus collybita
312619,B,25,Germany,www.xeno-canto.org/312619/download,Phylloscopus collybita
312286,B,3,United Kingdom,www.xeno-canto.org/312286/download,Phylloscopus collybita
310815,B,132,Ukraine,www.xeno-canto.org/310815/download,Phylloscopus collybita
310742,B,39,Netherlands,www.xeno-canto.org/310742/download,Phylloscopus collybita
310441,B,66,Spain,www.xeno-canto.org/310441/download,Phylloscopus collybita
310288,B,53,Tunisia,www.xeno-canto.org/310288/download,Phylloscopus collybita
309808,B,19,United Kingdom,www.xeno-canto.org/309808/download,Phylloscopus collybita
309564,B,272,Netherlands,www.xeno-canto.org/309564/download,Phylloscopus collybita
308862,B,70,Switzerland,www.xeno-canto.org/308862/download,Phylloscopus collybita
307983,B,141,Germany,www.xeno-canto.org/307983/download,Phylloscopus collybita
307972,B,25,United Arab Emirates,www.xeno-canto.org/307972/download,Phylloscopus collybita
307839,B,44,Switzerland,www.xeno-canto.org/307839/download,Phylloscopus collybita
301636,B,47,Spain,www.xeno-canto.org/301636/download,Phylloscopus collybita
300549,B,9,Ethiopia,www.xeno-canto.org/300549/download,Phylloscopus collybita
294895,B,17,United Kingdom,www.xeno-canto.org/294895/download,Phylloscopus collybita
294894,B,42,United Kingdom,www.xeno-canto.org/294894/download,Phylloscopus collybita
283898,B,98,Poland,www.xeno-canto.org/283898/download,Phylloscopus collybita
283076,B,17,Norway,www.xeno-canto.org/283076/download,Phylloscopus collybita
270403,B,18,France,www.xeno-canto.org/270403/download,Phylloscopus collybita
270401,B,69,France,www.xeno-canto.org/270401/download,Phylloscopus collybita
265573,B,23,Germany,www.xeno-canto.org/265573/download,Phylloscopus collybita
263201,B,143,Germany,www.xeno-canto.org/263201/download,Phylloscopus collybita
260283,B,86,Spain,www.xeno-canto.org/260283/download,Phylloscopus collybita
256130,B,388,Germany,www.xeno-canto.org/256130/download,Phylloscopus collybita
255063,B,53,France,www.xeno-canto.org/255063/download,Phylloscopus collybita
255013,B,317,Germany,www.xeno-canto.org/255013/download,Phylloscopus collybita
254393,B,52,Switzerland,www.xeno-canto.org/254393/download,Phylloscopus collybita
254157,B,112,Germany,www.xeno-canto.org/254157/download,Phylloscopus collybita
253622,B,42,France,www.xeno-canto.org/253622/download,Phylloscopus collybita
253495,B,151,France,www.xeno-canto.org/253495/download,Phylloscopus collybita
253304,B,63,France,www.xeno-canto.org/253304/download,Phylloscopus collybita
253286,B,31,France,www.xeno-canto.org/253286/download,Phylloscopus collybita
252523,B,239,Germany,www.xeno-canto.org/252523/download,Phylloscopus collybita
247028,B,34,Finland,www.xeno-canto.org/247028/download,Phylloscopus collybita
244647,B,108,Bulgaria,www.xeno-canto.org/244647/download,Phylloscopus collybita
244644,B,44,Bulgaria,www.xeno-canto.org/244644/download,Phylloscopus collybita
244643,B,116,Bulgaria,www.xeno-canto.org/244643/download,Phylloscopus collybita
241932,B,54,France,www.xeno-canto.org/241932/download,Phylloscopus collybita
240008,B,24,Poland,www.xeno-canto.org/240008/download,Phylloscopus collybita
240007,B,41,Poland,www.xeno-canto.org/240007/download,Phylloscopus collybita
237566,B,56,Germany,www.xeno-canto.org/237566/download,Phylloscopus collybita
236751,B,137,Germany,www.xeno-canto.org/236751/download,Phylloscopus collybita
236632,B,17,Russian Federation,www.xeno-canto.org/236632/download,Phylloscopus collybita
236630,B,53,Russian Federation,www.xeno-canto.org/236630/download,Phylloscopus collybita
234565,B,57,Sweden,www.xeno-canto.org/234565/download,Phylloscopus collybita
234564,B,66,Sweden,www.xeno-canto.org/234564/download,Phylloscopus collybita
234080,B,52,France,www.xeno-canto.org/234080/download,Phylloscopus collybita
233510,B,38,France,www.xeno-canto.org/233510/download,Phylloscopus collybita
211884,B,44,Finland,www.xeno-canto.org/211884/download,Phylloscopus collybita
209102,B,58,Denmark,www.xeno-canto.org/209102/download,Phylloscopus collybita
208404,B,13,Finland,www.xeno-canto.org/208404/download,Phylloscopus collybita
199186,B,182,United Kingdom,www.xeno-canto.org/199186/download,Phylloscopus collybita
199182,B,67,United Kingdom,www.xeno-canto.org/199182/download,Phylloscopus collybita
198239,B,153,United Kingdom,www.xeno-canto.org/198239/download,Phylloscopus collybita
198185,B,40,Sweden,www.xeno-canto.org/198185/download,Phylloscopus collybita
198106,B,33,Netherlands,www.xeno-canto.org/198106/download,Phylloscopus collybita
197887,B,41,Poland,www.xeno-canto.org/197887/download,Phylloscopus collybita
196848,B,9,United Kingdom,www.xeno-canto.org/196848/download,Phylloscopus collybita
194403,B,30,Russian Federation,www.xeno-canto.org/194403/download,Phylloscopus collybita
194402,B,76,Russian Federation,www.xeno-canto.org/194402/download,Phylloscopus collybita
193424,B,92,Belgium,www.xeno-canto.org/193424/download,Phylloscopus collybita
191340,B,38,Estonia,www.xeno-canto.org/191340/download,Phylloscopus collybita
190670,B,23,Italy,www.xeno-canto.org/190670/download,Phylloscopus collybita
186441,B,64,Germany,www.xeno-canto.org/186441/download,Phylloscopus collybita
186177,B,66,United Kingdom,www.xeno-canto.org/186177/download,Phylloscopus collybita
186176,B,84,United Kingdom,www.xeno-canto.org/186176/download,Phylloscopus collybita
186058,B,15,Germany,www.xeno-canto.org/186058/download,Phylloscopus collybita
185809,B,118,United Kingdom,www.xeno-canto.org/185809/download,Phylloscopus collybita
184684,B,53,Germany,www.xeno-canto.org/184684/download,Phylloscopus collybita
184280,B,113,United Kingdom,www.xeno-canto.org/184280/download,Phylloscopus collybita
184265,B,10,Kazakhstan,www.xeno-canto.org/184265/download,Phylloscopus collybita
183636,B,144,Germany,www.xeno-canto.org/183636/download,Phylloscopus collybita
182235,B,103,Russian Federation,www.xeno-canto.org/182235/download,Phylloscopus collybita
181532,B,170,United Kingdom,www.xeno-canto.org/181532/download,Phylloscopus collybita
180000,B,68,United Kingdom,www.xeno-canto.org/180000/download,Phylloscopus collybita
178557,B,54,Germany,www.xeno-canto.org/178557/download,Phylloscopus collybita
177975,B,30,Poland,www.xeno-canto.org/177975/download,Phylloscopus collybita
177714,B,82,Poland,www.xeno-canto.org/177714/download,Phylloscopus collybita
176777,B,31,France,www.xeno-canto.org/176777/download,Phylloscopus collybita
176482,B,161,United Kingdom,www.xeno-canto.org/176482/download,Phylloscopus collybita
176481,B,41,United Kingdom,www.xeno-canto.org/176481/download,Phylloscopus collybita
176477,B,21,United Kingdom,www.xeno-canto.org/176477/download,Phylloscopus collybita
175971,B,39,Russian Federation,www.xeno-canto.org/175971/download,Phylloscopus collybita
175181,B,115,Russian Federation,www.xeno-canto.org/175181/download,Phylloscopus collybita
175174,B,61,Russian Federation,www.xeno-canto.org/175174/download,Phylloscopus collybita
173486,B,110,France,www.xeno-canto.org/173486/download,Phylloscopus collybita
171141,B,39,France,www.xeno-canto.org/171141/download,Phylloscopus collybita
170644,B,65,France,www.xeno-canto.org/170644/download,Phylloscopus collybita
170299,B,79,Germany,www.xeno-canto.org/170299/download,Phylloscopus collybita
170292,B,128,Germany,www.xeno-canto.org/170292/download,Phylloscopus collybita
170177,B,30,Switzerland,www.xeno-canto.org/170177/download,Phylloscopus collybita
170039,B,29,Russian Federation,www.xeno-canto.org/170039/download,Phylloscopus collybita
