iD,quality,length,country,url,birdName
333138,B,11,France,www.xeno-canto.org/333138/download,Phylloscopus collybita
331873,B,42,France,www.xeno-canto.org/331873/download,Phylloscopus collybita
331872,B,46,France,www.xeno-canto.org/331872/download,Phylloscopus collybita
324684,B,36,France,www.xeno-canto.org/324684/download,Phylloscopus collybita
324523,B,47,Russian Federation,www.xeno-canto.org/324523/download,Phylloscopus collybita
324246,B,57,United Kingdom,www.xeno-canto.org/324246/download,Phylloscopus collybita
324089,B,34,Russian Federation,www.xeno-canto.org/324089/download,Phylloscopus collybita
324041,B,29,United Kingdom,www.xeno-canto.org/324041/download,Phylloscopus collybita
317874,B,34,Spain,www.xeno-canto.org/317874/download,Phylloscopus collybita
317871,B,39,Spain,www.xeno-canto.org/317871/download,Phylloscopus collybita
317869,B,33,Spain,www.xeno-canto.org/317869/download,Phylloscopus collybita
317866,B,72,Spain,www.xeno-canto.org/317866/download,Phylloscopus collybita
317458,B,28,Russian Federation,www.xeno-canto.org/317458/download,Phylloscopus collybita
317457,B,10,Russian Federation,www.xeno-canto.org/317457/download,Phylloscopus collybita
317455,B,10,Russian Federation,www.xeno-canto.org/317455/download,Phylloscopus collybita
317454,B,31,Russian Federation,www.xeno-canto.org/317454/download,Phylloscopus collybita
317439,B,10,Russian Federation,www.xeno-canto.org/317439/download,Phylloscopus collybita
317356,B,10,Russian Federation,www.xeno-canto.org/317356/download,Phylloscopus collybita
317355,B,30,Russian Federation,www.xeno-canto.org/317355/download,Phylloscopus collybita
317354,B,59,Russian Federation,www.xeno-canto.org/317354/download,Phylloscopus collybita
316897,B,39,Russian Federation,www.xeno-canto.org/316897/download,Phylloscopus collybita
316896,B,30,Russian Federation,www.xeno-canto.org/316896/download,Phylloscopus collybita
316895,B,10,Russian Federation,www.xeno-canto.org/316895/download,Phylloscopus collybita
316639,B,95,Poland,www.xeno-canto.org/316639/download,Phylloscopus collybita
315681,B,22,Ukraine,www.xeno-canto.org/315681/download,Phylloscopus collybita
314252,B,55,Italy,www.xeno-canto.org/314252/download,Phylloscopus collybita
314153,B,59,Italy,www.xeno-canto.org/314153/download,Phylloscopus collybita
314052,B,10,Russian Federation,www.xeno-canto.org/314052/download,Phylloscopus collybita
314051,B,10,Russian Federation,www.xeno-canto.org/314051/download,Phylloscopus collybita
313928,B,63,Poland,www.xeno-canto.org/313928/download,Phylloscopus collybita
313927,B,94,Poland,www.xeno-canto.org/313927/download,Phylloscopus collybita
312697,B,45,France,www.xeno-canto.org/312697/download,Phylloscopus collybita
312641,B,13,France,www.xeno-canto.org/312641/download,Phylloscopus collybita
312619,B,25,Germany,www.xeno-canto.org/312619/download,Phylloscopus collybita
310742,B,39,Netherlands,www.xeno-canto.org/310742/download,Phylloscopus collybita
310441,B,66,Spain,www.xeno-canto.org/310441/download,Phylloscopus collybita
310288,B,53,Tunisia,www.xeno-canto.org/310288/download,Phylloscopus collybita
309808,B,19,United Kingdom,www.xeno-canto.org/309808/download,Phylloscopus collybita
308862,B,70,Switzerland,www.xeno-canto.org/308862/download,Phylloscopus collybita
307972,B,25,United Arab Emirates,www.xeno-canto.org/307972/download,Phylloscopus collybita
307839,B,44,Switzerland,www.xeno-canto.org/307839/download,Phylloscopus collybita
301636,B,47,Spain,www.xeno-canto.org/301636/download,Phylloscopus collybita
294895,B,17,United Kingdom,www.xeno-canto.org/294895/download,Phylloscopus collybita
294894,B,42,United Kingdom,www.xeno-canto.org/294894/download,Phylloscopus collybita
283898,B,98,Poland,www.xeno-canto.org/283898/download,Phylloscopus collybita
283076,B,17,Norway,www.xeno-canto.org/283076/download,Phylloscopus collybita
270403,B,18,France,www.xeno-canto.org/270403/download,Phylloscopus collybita
270401,B,69,France,www.xeno-canto.org/270401/download,Phylloscopus collybita
265573,B,23,Germany,www.xeno-canto.org/265573/download,Phylloscopus collybita
260283,B,86,Spain,www.xeno-canto.org/260283/download,Phylloscopus collybita
255063,B,53,France,www.xeno-canto.org/255063/download,Phylloscopus collybita
254393,B,52,Switzerland,www.xeno-canto.org/254393/download,Phylloscopus collybita
253622,B,42,France,www.xeno-canto.org/253622/download,Phylloscopus collybita
253304,B,63,France,www.xeno-canto.org/253304/download,Phylloscopus collybita
253286,B,31,France,www.xeno-canto.org/253286/download,Phylloscopus collybita
247028,B,34,Finland,www.xeno-canto.org/247028/download,Phylloscopus collybita
244644,B,44,Bulgaria,www.xeno-canto.org/244644/download,Phylloscopus collybita
241932,B,54,France,www.xeno-canto.org/241932/download,Phylloscopus collybita
240008,B,24,Poland,www.xeno-canto.org/240008/download,Phylloscopus collybita
240007,B,41,Poland,www.xeno-canto.org/240007/download,Phylloscopus collybita
237566,B,56,Germany,www.xeno-canto.org/237566/download,Phylloscopus collybita
236632,B,17,Russian Federation,www.xeno-canto.org/236632/download,Phylloscopus collybita
236630,B,53,Russian Federation,www.xeno-canto.org/236630/download,Phylloscopus collybita
234565,B,57,Sweden,www.xeno-canto.org/234565/download,Phylloscopus collybita
234564,B,66,Sweden,www.xeno-canto.org/234564/download,Phylloscopus collybita
234080,B,52,France,www.xeno-canto.org/234080/download,Phylloscopus collybita
233510,B,38,France,www.xeno-canto.org/233510/download,Phylloscopus collybita
211884,B,44,Finland,www.xeno-canto.org/211884/download,Phylloscopus collybita
209102,B,58,Denmark,www.xeno-canto.org/209102/download,Phylloscopus collybita
208404,B,13,Finland,www.xeno-canto.org/208404/download,Phylloscopus collybita
199182,B,67,United Kingdom,www.xeno-canto.org/199182/download,Phylloscopus collybita
198185,B,40,Sweden,www.xeno-canto.org/198185/download,Phylloscopus collybita
198106,B,33,Netherlands,www.xeno-canto.org/198106/download,Phylloscopus collybita
197887,B,41,Poland,www.xeno-canto.org/197887/download,Phylloscopus collybita
194403,B,30,Russian Federation,www.xeno-canto.org/194403/download,Phylloscopus collybita
194402,B,76,Russian Federation,www.xeno-canto.org/194402/download,Phylloscopus collybita
193424,B,92,Belgium,www.xeno-canto.org/193424/download,Phylloscopus collybita
191340,B,38,Estonia,www.xeno-canto.org/191340/download,Phylloscopus collybita
190670,B,23,Italy,www.xeno-canto.org/190670/download,Phylloscopus collybita
186441,B,64,Germany,www.xeno-canto.org/186441/download,Phylloscopus collybita
186177,B,66,United Kingdom,www.xeno-canto.org/186177/download,Phylloscopus collybita
186176,B,84,United Kingdom,www.xeno-canto.org/186176/download,Phylloscopus collybita
186058,B,15,Germany,www.xeno-canto.org/186058/download,Phylloscopus collybita
184684,B,53,Germany,www.xeno-canto.org/184684/download,Phylloscopus collybita
184265,B,10,Kazakhstan,www.xeno-canto.org/184265/download,Phylloscopus collybita
180000,B,68,United Kingdom,www.xeno-canto.org/180000/download,Phylloscopus collybita
178557,B,54,Germany,www.xeno-canto.org/178557/download,Phylloscopus collybita
177975,B,30,Poland,www.xeno-canto.org/177975/download,Phylloscopus collybita
177714,B,82,Poland,www.xeno-canto.org/177714/download,Phylloscopus collybita
176777,B,31,France,www.xeno-canto.org/176777/download,Phylloscopus collybita
176481,B,41,United Kingdom,www.xeno-canto.org/176481/download,Phylloscopus collybita
176477,B,21,United Kingdom,www.xeno-canto.org/176477/download,Phylloscopus collybita
175971,B,39,Russian Federation,www.xeno-canto.org/175971/download,Phylloscopus collybita
175174,B,61,Russian Federation,www.xeno-canto.org/175174/download,Phylloscopus collybita
171141,B,39,France,www.xeno-canto.org/171141/download,Phylloscopus collybita
170644,B,65,France,www.xeno-canto.org/170644/download,Phylloscopus collybita
170299,B,79,Germany,www.xeno-canto.org/170299/download,Phylloscopus collybita
170177,B,30,Switzerland,www.xeno-canto.org/170177/download,Phylloscopus collybita
170039,B,29,Russian Federation,www.xeno-canto.org/170039/download,Phylloscopus collybita
162561,B,38,Mongolia,www.xeno-canto.org/162561/download,Phylloscopus collybita
153845,B,60,United Kingdom,www.xeno-canto.org/153845/download,Phylloscopus collybita
153844,B,75,United Kingdom,www.xeno-canto.org/153844/download,Phylloscopus collybita
153837,B,92,United Kingdom,www.xeno-canto.org/153837/download,Phylloscopus collybita
153836,B,76,United Kingdom,www.xeno-canto.org/153836/download,Phylloscopus collybita
153835,B,65,United Kingdom,www.xeno-canto.org/153835/download,Phylloscopus collybita
153834,B,75,United Kingdom,www.xeno-canto.org/153834/download,Phylloscopus collybita
148826,B,60,Russian Federation,www.xeno-canto.org/148826/download,Phylloscopus collybita
148804,B,59,Russian Federation,www.xeno-canto.org/148804/download,Phylloscopus collybita
148622,B,13,Russian Federation,www.xeno-canto.org/148622/download,Phylloscopus collybita
148471,B,24,Russian Federation,www.xeno-canto.org/148471/download,Phylloscopus collybita
147819,B,11,Russian Federation,www.xeno-canto.org/147819/download,Phylloscopus collybita
147813,B,18,Russian Federation,www.xeno-canto.org/147813/download,Phylloscopus collybita
147449,B,18,Russian Federation,www.xeno-canto.org/147449/download,Phylloscopus collybita
147090,B,41,Netherlands,www.xeno-canto.org/147090/download,Phylloscopus collybita
144529,B,21,Russian Federation,www.xeno-canto.org/144529/download,Phylloscopus collybita
144525,B,20,Russian Federation,www.xeno-canto.org/144525/download,Phylloscopus collybita
140670,B,52,United Kingdom,www.xeno-canto.org/140670/download,Phylloscopus collybita
138446,B,66,Poland,www.xeno-canto.org/138446/download,Phylloscopus collybita
138445,B,29,Poland,www.xeno-canto.org/138445/download,Phylloscopus collybita
138444,B,28,France,www.xeno-canto.org/138444/download,Phylloscopus collybita
134605,B,58,Poland,www.xeno-canto.org/134605/download,Phylloscopus collybita
134346,B,28,France,www.xeno-canto.org/134346/download,Phylloscopus collybita
134098,B,84,Poland,www.xeno-canto.org/134098/download,Phylloscopus collybita
134094,B,13,Poland,www.xeno-canto.org/134094/download,Phylloscopus collybita
133160,B,47,Poland,www.xeno-canto.org/133160/download,Phylloscopus collybita
133119,B,38,Russian Federation,www.xeno-canto.org/133119/download,Phylloscopus collybita
133115,B,55,Russian Federation,www.xeno-canto.org/133115/download,Phylloscopus collybita
133091,B,12,Russian Federation,www.xeno-canto.org/133091/download,Phylloscopus collybita
132879,B,77,Russian Federation,www.xeno-canto.org/132879/download,Phylloscopus collybita
132806,B,90,Russian Federation,www.xeno-canto.org/132806/download,Phylloscopus collybita
132804,B,72,Russian Federation,www.xeno-canto.org/132804/download,Phylloscopus collybita
132769,B,52,Austria,www.xeno-canto.org/132769/download,Phylloscopus collybita
132339,B,23,Belgium,www.xeno-canto.org/132339/download,Phylloscopus collybita
132316,B,91,United Kingdom,www.xeno-canto.org/132316/download,Phylloscopus collybita
132266,B,55,Israel,www.xeno-canto.org/132266/download,Phylloscopus collybita
132265,B,50,Israel,www.xeno-canto.org/132265/download,Phylloscopus collybita
132263,B,26,Israel,www.xeno-canto.org/132263/download,Phylloscopus collybita
132262,B,25,Israel,www.xeno-canto.org/132262/download,Phylloscopus collybita
131711,B,15,Israel,www.xeno-canto.org/131711/download,Phylloscopus collybita
131596,B,86,Germany,www.xeno-canto.org/131596/download,Phylloscopus collybita
131218,B,27,France,www.xeno-canto.org/131218/download,Phylloscopus collybita
130560,B,28,France,www.xeno-canto.org/130560/download,Phylloscopus collybita
128958,B,19,France,www.xeno-canto.org/128958/download,Phylloscopus collybita
125867,B,22,France,www.xeno-canto.org/125867/download,Phylloscopus collybita
124635,B,68,Poland,www.xeno-canto.org/124635/download,Phylloscopus collybita
120396,B,49,Kazakhstan,www.xeno-canto.org/120396/download,Phylloscopus collybita
120395,B,44,Kazakhstan,www.xeno-canto.org/120395/download,Phylloscopus collybita
118099,B,23,Sweden,www.xeno-canto.org/118099/download,Phylloscopus collybita
118098,B,68,Sweden,www.xeno-canto.org/118098/download,Phylloscopus collybita
110179,B,70,Russian Federation,www.xeno-canto.org/110179/download,Phylloscopus collybita
104128,B,64,Russian Federation,www.xeno-canto.org/104128/download,Phylloscopus collybita
104100,B,36,Belgium,www.xeno-canto.org/104100/download,Phylloscopus collybita
103833,B,94,Poland,www.xeno-canto.org/103833/download,Phylloscopus collybita
101106,B,19,Poland,www.xeno-canto.org/101106/download,Phylloscopus collybita
99469,B,17,Netherlands,www.xeno-canto.org/99469/download,Phylloscopus collybita
96615,B,67,Netherlands,www.xeno-canto.org/96615/download,Phylloscopus collybita
90676,B,47,United Kingdom,www.xeno-canto.org/90676/download,Phylloscopus collybita
88941,B,35,Netherlands,www.xeno-canto.org/88941/download,Phylloscopus collybita
88836,B,47,Netherlands,www.xeno-canto.org/88836/download,Phylloscopus collybita
81029,B,27,Germany,www.xeno-canto.org/81029/download,Phylloscopus collybita
80323,B,30,France,www.xeno-canto.org/80323/download,Phylloscopus collybita
80322,B,16,France,www.xeno-canto.org/80322/download,Phylloscopus collybita
80321,B,37,France,www.xeno-canto.org/80321/download,Phylloscopus collybita
78402,B,31,United Kingdom,www.xeno-canto.org/78402/download,Phylloscopus collybita
78084,B,44,France,www.xeno-canto.org/78084/download,Phylloscopus collybita
76551,B,60,Netherlands,www.xeno-canto.org/76551/download,Phylloscopus collybita
66309,B,14,Ethiopia,www.xeno-canto.org/66309/download,Phylloscopus collybita
62829,B,33,Sweden,www.xeno-canto.org/62829/download,Phylloscopus collybita
61871,B,55,Netherlands,www.xeno-canto.org/61871/download,Phylloscopus collybita
61509,B,31,Netherlands,www.xeno-canto.org/61509/download,Phylloscopus collybita
58783,B,47,France,www.xeno-canto.org/58783/download,Phylloscopus collybita
54934,B,13,France,www.xeno-canto.org/54934/download,Phylloscopus collybita
53732,B,20,France,www.xeno-canto.org/53732/download,Phylloscopus collybita
48262,B,34,Norway,www.xeno-canto.org/48262/download,Phylloscopus collybita
45596,B,29,Spain,www.xeno-canto.org/45596/download,Phylloscopus collybita
41814,B,93,Norway,www.xeno-canto.org/41814/download,Phylloscopus collybita
36903,B,50,Netherlands,www.xeno-canto.org/36903/download,Phylloscopus collybita
35016,B,53,Sweden,www.xeno-canto.org/35016/download,Phylloscopus collybita
31648,B,29,Netherlands,www.xeno-canto.org/31648/download,Phylloscopus collybita
26143,B,93,United Kingdom,www.xeno-canto.org/26143/download,Phylloscopus collybita
25680,B,34,Denmark,www.xeno-canto.org/25680/download,Phylloscopus collybita
25517,B,54,Poland,www.xeno-canto.org/25517/download,Phylloscopus collybita
24743,B,42,United Kingdom,www.xeno-canto.org/24743/download,Phylloscopus collybita
547688,A,48,India,www.xeno-canto.org/547688/download,Carduelis carduelis
547421,A,92,India,www.xeno-canto.org/547421/download,Carduelis carduelis
547346,A,25,Sweden,www.xeno-canto.org/547346/download,Carduelis carduelis
545526,A,39,United Kingdom,www.xeno-canto.org/545526/download,Carduelis carduelis
542354,A,13,Sweden,www.xeno-canto.org/542354/download,Carduelis carduelis
542349,A,29,Sweden,www.xeno-canto.org/542349/download,Carduelis carduelis
541674,A,29,Czech Republic,www.xeno-canto.org/541674/download,Carduelis carduelis
540860,A,11,Portugal,www.xeno-canto.org/540860/download,Carduelis carduelis
540859,A,60,Portugal,www.xeno-canto.org/540859/download,Carduelis carduelis
534241,A,29,Ireland,www.xeno-canto.org/534241/download,Carduelis carduelis
532043,A,76,Finland,www.xeno-canto.org/532043/download,Carduelis carduelis
516370,A,44,France,www.xeno-canto.org/516370/download,Carduelis carduelis
516366,A,18,France,www.xeno-canto.org/516366/download,Carduelis carduelis
516351,A,80,France,www.xeno-canto.org/516351/download,Carduelis carduelis
516320,A,29,France,www.xeno-canto.org/516320/download,Carduelis carduelis
516319,A,33,France,www.xeno-canto.org/516319/download,Carduelis carduelis
513545,A,36,Spain,www.xeno-canto.org/513545/download,Carduelis carduelis
512139,A,17,Spain,www.xeno-canto.org/512139/download,Carduelis carduelis
503956,A,60,France,www.xeno-canto.org/503956/download,Carduelis carduelis
503955,A,19,France,www.xeno-canto.org/503955/download,Carduelis carduelis
503536,A,79,Australia,www.xeno-canto.org/503536/download,Carduelis carduelis
502501,A,44,Portugal,www.xeno-canto.org/502501/download,Carduelis carduelis
